BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DEATH,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_LOCATION,END_RANGE,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
201706,7,1200,201706,7,1200,TEXAS,48,2017,June,Heat,Z,186,KERR,EWX,07-JUN-17 12:00:00,CST-6,07-JUN-17 12:00:00,0,0,0,2,2,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201707,7,150,201707,7,205,MICHIGAN,26,2017,July,Thunderstorm Wind,C,139,OTTAWA,GRR,07-JUL-17 01:50:00,EST-5,07-JUL-17 02:05:00,0,0,1,0,1,250.00K,0.00K,Law Enforcement,76,MG,,,,,1,GRAND HAVEN,1,GRAND HAVEN,43.05,-86.24,43.05,-86.24
201707,7,0,201707,8,1000,CALIFORNIA,6,2017,July,Wildfire,Z,16,CENTRAL SACRAMENTO VALLEY,STO,07-JUL-17 00:00:00,PST-8,08-JUL-17 10:00:00,0,6,0,0,6,,,Fire Department/Rescue,,,,,,,,,,,,,,
201707,7,0,201707,8,0,CALIFORNIA,6,2017,July,Heat,Z,50,SAN DIEGO COUNTY VALLEYS,SGX,07-JUL-17 00:00:00,PST-8,08-JUL-17 00:00:00,12,0,0,0,12,,,County Official,,,,,,,,,,,,,,
201707,7,550,201707,7,800,WISCONSIN,55,2017,July,Dense Fog,Z,57,COLUMBIA,MKX,07-JUL-17 05:50:00,CST-6,07-JUL-17 08:00:00,0,3,0,0,3,40.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,
201707,7,1100,201707,7,1500,CALIFORNIA,6,2017,July,Heat,Z,522,DEATH VALLEY NATIONAL PARK,VEF,07-JUL-17 11:00:00,PST-8,07-JUL-17 15:00:00,1,0,0,0,1,0.00K,0.00K,Park/Forest Service,,,,,,,,,,,,,,
201707,7,2030,201707,8,1800,ARIZONA,4,2017,July,Wildfire,Z,506,SOUTHEAST PINAL COUNTY,TWC,07-JUL-17 20:30:00,MST-7,08-JUL-17 18:00:00,1,0,0,0,1,600.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,
201708,7,1010,201708,7,1010,TEXAS,48,2017,August,Rip Current,Z,237,BRAZORIA,HGX,07-AUG-17 10:10:00,CST-6,07-AUG-17 10:10:00,0,0,2,0,2,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201708,7,1730,201708,7,1730,WISCONSIN,55,2017,August,Rip Current,Z,72,KENOSHA,MKX,07-AUG-17 17:30:00,CST-6,07-AUG-17 17:30:00,0,0,1,0,1,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201710,7,600,201710,8,1900,NORTH CAROLINA,37,2017,October,Rip Current,Z,108,COASTAL NEW HANOVER,ILM,07-OCT-17 06:00:00,EST-5,08-OCT-17 19:00:00,0,0,2,0,2,0.00K,0.00K,Lifeguard,,,,,,,,,,,,,,
201710,7,600,201710,8,1900,NORTH CAROLINA,37,2017,October,Rip Current,Z,108,COASTAL NEW HANOVER,ILM,07-OCT-17 06:00:00,EST-5,08-OCT-17 19:00:00,0,0,1,0,1,0.00K,0.00K,Lifeguard,,,,,,,,,,,,,,
201710,7,1830,201710,7,1830,FLORIDA,12,2017,October,Lightning,C,75,LEVY,TBW,07-OCT-17 18:30:00,EST-5,07-OCT-17 18:30:00,1,0,0,0,1,0.00K,0.00K,Emergency Manager,,,,,,,0,CHIEFLAND,0,CHIEFLAND,29.48,-82.86,29.48,-82.86
201711,7,930,201711,7,930,TENNESSEE,47,2017,November,Thunderstorm Wind,C,107,MCMINN,MRX,07-NOV-17 09:30:00,EST-5,07-NOV-17 09:30:00,1,0,0,0,1,,,Emergency Manager,50,EG,,,,,0,RICEVILLE,0,RICEVILLE,35.38,-84.7,35.38,-84.7
201712,7,1000,201712,7,1400,CALIFORNIA,6,2017,December,Strong Wind,Z,43,SAN DIEGO COUNTY COASTAL AREAS,SGX,07-DEC-17 10:00:00,PST-8,07-DEC-17 14:00:00,0,0,0,1,1,30.00K,0.00K,Law Enforcement,43,EG,,,,,,,,,,,,
201712,7,2230,201712,8,1300,MISSISSIPPI,28,2017,December,Heavy Snow,Z,64,JEFFERSON DAVIS,JAN,07-DEC-17 22:30:00,CST-6,08-DEC-17 13:00:00,0,1,0,1,2,75.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,
201712,7,1600,201712,7,1700,TEXAS,48,2017,December,Cold/Wind Chill,Z,251,KENEDY,BRO,07-DEC-17 16:00:00,CST-6,07-DEC-17 17:00:00,2,0,1,0,3,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,
201712,7,1600,201712,7,1700,TEXAS,48,2017,December,Cold/Wind Chill,Z,250,BROOKS,BRO,07-DEC-17 16:00:00,CST-6,07-DEC-17 17:00:00,0,0,1,0,1,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,
201712,7,1600,201712,7,1700,TEXAS,48,2017,December,Cold/Wind Chill,Z,253,HIDALGO,BRO,07-DEC-17 16:00:00,CST-6,07-DEC-17 17:00:00,0,0,1,0,1,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,
201712,7,219,201712,11,931,OREGON,41,2017,December,High Wind,Z,15,WESTERN COLUMBIA RIVER GORGE,PQR,07-DEC-17 02:19:00,PST-8,11-DEC-17 09:31:00,0,1,0,0,1,50.00K,0.00K,Mesonet,76,MG,,,,,,,,,,,,
201701,8,300,201701,8,300,MISSISSIPPI,28,2017,January,Cold/Wind Chill,Z,19,SUNFLOWER,JAN,08-JAN-17 03:00:00,CST-6,08-JAN-17 03:00:00,0,0,1,0,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,
201702,8,100,201702,8,1200,MASSACHUSETTS,25,2017,February,Winter Weather,Z,13,WESTERN NORFOLK,BOX,08-FEB-17 01:00:00,EST-5,08-FEB-17 12:00:00,0,4,0,1,5,150.00K,0.00K,Newspaper,,,,,,,,,,,,,,
201702,8,100,201702,8,1200,MASSACHUSETTS,25,2017,February,Winter Weather,Z,14,SOUTHEAST MIDDLESEX,BOX,08-FEB-17 01:00:00,EST-5,08-FEB-17 12:00:00,0,4,0,0,4,150.00K,0.00K,Newspaper,,,,,,,,,,,,,,
201703,8,800,201703,8,1800,MICHIGAN,26,2017,March,High Wind,Z,40,CLARE,GRR,08-MAR-17 08:00:00,EST-5,08-MAR-17 18:00:00,0,0,2,0,2,5.00M,0.00K,Law Enforcement,52,EG,,,,,,,,,,,,
201703,8,100,201703,8,2100,MICHIGAN,26,2017,March,Winter Weather,Z,4,BARAGA,MQT,08-MAR-17 01:00:00,EST-5,08-MAR-17 21:00:00,0,5,0,0,5,60.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201703,8,900,201703,8,1700,WISCONSIN,55,2017,March,High Wind,Z,58,DODGE,MKX,08-MAR-17 09:00:00,CST-6,08-MAR-17 17:00:00,1,0,0,0,1,15.00K,0.00K,Trained Spotter,50,EG,,,,,,,,,,,,
201703,8,1157,201703,8,2000,NEW YORK,36,2017,March,High Wind,Z,10,NORTHERN ERIE,BUF,08-MAR-17 11:57:00,EST-5,08-MAR-17 20:00:00,1,0,0,0,1,500.00K,0.00K,ASOS,50,MG,,,,,,,,,,,,
201703,8,1215,201703,8,2200,NEW YORK,36,2017,March,High Wind,Z,12,WYOMING,BUF,08-MAR-17 12:15:00,EST-5,08-MAR-17 22:00:00,2,0,0,0,2,100.00K,0.00K,Mesonet,50,MG,,,,,,,,,,,,
201703,8,1230,201703,8,1230,WISCONSIN,55,2017,March,Strong Wind,Z,48,WINNEBAGO,GRB,08-MAR-17 12:30:00,CST-6,08-MAR-17 12:30:00,1,0,0,0,1,0.00K,0.00K,Public,39,EG,,,,,,,,,,,,
201703,8,1232,201703,8,2000,NEW YORK,36,2017,March,High Wind,Z,1,NIAGARA,BUF,08-MAR-17 12:32:00,EST-5,08-MAR-17 20:00:00,3,0,0,0,3,500.00K,0.00K,Social Media,63,MG,,,,,,,,,,,,
201703,8,1245,201703,8,2000,NEW YORK,36,2017,March,High Wind,Z,11,GENESEE,BUF,08-MAR-17 12:45:00,EST-5,08-MAR-17 20:00:00,1,0,0,0,1,500.00K,0.00K,Mesonet,43,MS,,,,,,,,,,,,
201703,8,1325,201703,8,2200,NEW YORK,36,2017,March,High Wind,Z,13,LIVINGSTON,BUF,08-MAR-17 13:25:00,EST-5,08-MAR-17 22:00:00,1,0,0,0,1,100.00K,0.00K,Mesonet,50,MG,,,,,,,,,,,,
201704,8,1400,201704,8,1500,FLORIDA,12,2017,April,Rip Current,Z,64,MARTIN,MLB,08-APR-17 14:00:00,EST-5,08-APR-17 15:00:00,0,0,1,0,1,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,
201706,8,1815,201706,8,1815,FLORIDA,12,2017,June,Rip Current,Z,50,PINELLAS,TBW,08-JUN-17 18:15:00,EST-5,08-JUN-17 18:15:00,0,0,1,0,1,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201707,8,1120,201707,8,1120,FLORIDA,12,2017,July,Lightning,C,85,MARTIN,MLB,08-JUL-17 11:20:00,EST-5,08-JUL-17 11:20:00,3,0,0,0,3,0.00K,0.00K,Newspaper,,,,,,,4,PALM CITY,4,PALM CITY,27.1106,-80.2832,27.1106,-80.2832
201709,8,0,201709,11,2359,NEVADA,32,2017,September,Heat,Z,20,LAS VEGAS VALLEY,VEF,08-SEP-17 00:00:00,PST-8,11-SEP-17 23:59:00,0,0,1,2,3,0.00K,0.00K,County Official,,,,,,,,,,,,,,
201709,8,2300,201709,11,900,FLORIDA,12,2017,September,Hurricane,Z,149,COASTAL PASCO,TBW,08-SEP-17 23:00:00,EST-5,11-SEP-17 09:00:00,0,0,0,1,1,7.00M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201710,8,2303,201710,28,859,CALIFORNIA,6,2017,October,Wildfire,Z,16,CENTRAL SACRAMENTO VALLEY,STO,08-OCT-17 23:03:00,PST-8,28-OCT-17 08:59:00,0,1,0,4,5,,,Fire Department/Rescue,,,,,,,,,,,,,,
201710,8,1200,201710,8,2300,WYOMING,56,2017,October,Winter Weather,Z,9,BIGHORN MOUNTAINS SOUTHEAST,RIW,08-OCT-17 12:00:00,MST-7,08-OCT-17 23:00:00,0,0,0,1,1,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,
201710,8,0,201710,28,0,CALIFORNIA,6,2017,October,Wildfire,Z,113,SOUTHEASTERN MENDOCINO INTERIOR,EKA,08-OCT-17 00:00:00,PST-8,28-OCT-17 00:00:00,1,0,8,0,9,38.40M,0.00K,State Official,,,,,,,,,,,,,,
201710,8,1100,201710,8,1700,GEORGIA,13,2017,October,Strong Wind,Z,41,HARALSON,FFC,08-OCT-17 11:00:00,EST-5,08-OCT-17 17:00:00,1,0,0,0,1,10.00K,,Emergency Manager,45,EG,,,,,,,,,,,,
201701,9,730,201701,9,800,MICHIGAN,26,2017,January,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,09-JAN-17 07:30:00,EST-5,09-JAN-17 08:00:00,0,4,0,1,5,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,
201701,9,825,201701,9,835,CALIFORNIA,6,2017,January,Heavy Rain,C,73,SAN DIEGO,SGX,09-JAN-17 08:25:00,PST-8,09-JAN-17 08:35:00,0,0,0,1,1,,,Broadcast Media,,,,,,,3,FALLBROOK,3,FALLBROOK,33.4103,-117.208,33.4103,-117.208
201701,9,1300,201701,9,1300,CALIFORNIA,6,2017,January,Strong Wind,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,09-JAN-17 13:00:00,PST-8,09-JAN-17 13:00:00,0,0,0,1,1,0.00K,0.00K,Broadcast Media,35,MG,,,,,,,,,,,,
201701,9,300,201701,9,1900,COLORADO,8,2017,January,High Wind,Z,85,COLORADO SPRINGS VICINITY / SOUTHERN EL PASO COUNTY / RAMPART RANGE BELOW 7500 FT,PUB,09-JAN-17 03:00:00,MST-7,09-JAN-17 19:00:00,0,0,2,0,2,20.00M,0.00K,Public,90,EG,,,,,,,,,,,,
201701,9,1200,201701,9,1400,NORTH CAROLINA,37,2017,January,Extreme Cold/Wind Chill,Z,3,SURRY,RNK,09-JAN-17 12:00:00,EST-5,09-JAN-17 14:00:00,0,0,1,0,1,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,
201701,9,1700,201701,12,2200,CALIFORNIA,6,2017,January,Heavy Snow,Z,72,GREATER LAKE TAHOE AREA,REV,09-JAN-17 17:00:00,PST-8,12-JAN-17 22:00:00,0,0,1,0,1,,0.00K,COOP Observer,,,,,,,,,,,,,,
201701,9,600,201701,9,1400,COLORADO,8,2017,January,Ice Storm,Z,6,GRAND VALLEY,GJT,09-JAN-17 06:00:00,MST-7,09-JAN-17 14:00:00,0,500,0,0,500,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,
201702,9,1300,201702,9,1800,IDAHO,16,2017,February,Avalanche,Z,23,CARIBOU HIGHLANDS,PIH,09-FEB-17 13:00:00,MST-7,09-FEB-17 18:00:00,0,0,1,0,1,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,
201702,9,351,201702,9,358,GEORGIA,13,2017,February,Tornado,C,31,BULLOCH,CHS,09-FEB-17 03:51:00,EST-5,09-FEB-17 03:58:00,7,0,0,0,7,,,NWS Storm Survey,,,,EF2,5.5,300,1,STILSON,2,HUBERT,32.34,-81.56,32.3232,-81.4679
201703,9,500,201703,9,1000,MONTANA,30,2017,March,Heavy Snow,Z,5,MISSOULA / BITTERROOT VALLEYS,MSO,09-MAR-17 05:00:00,MST-7,09-MAR-17 10:00:00,0,1,0,1,2,0.00K,0.00K,NWS Employee,,,,,,,,,,,,,,
201703,9,1737,201703,10,200,TEXAS,48,2017,March,Wildfire,Z,19,DONLEY,AMA,09-MAR-17 17:37:00,CST-6,10-MAR-17 02:00:00,2,0,0,0,2,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201707,9,1120,201707,9,1145,INDIANA,18,2017,July,Flood,C,97,MARION,IND,09-JUL-17 11:20:00,EST-5,09-JUL-17 11:45:00,0,1,0,1,2,1.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,MERIDIAN HILLS,1,MERIDIAN HILLS,39.874,-86.1407,39.8737,-86.1409
201707,9,1430,201707,9,1430,NORTH CAROLINA,37,2017,July,Rip Current,Z,110,COASTAL BRUNSWICK,ILM,09-JUL-17 14:30:00,EST-5,09-JUL-17 14:30:00,0,0,1,0,1,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,
201707,9,2020,201707,9,2100,TEXAS,48,2017,July,Flood,C,121,DENTON,FWD,09-JUL-17 20:20:00,CST-6,09-JUL-17 21:00:00,0,0,1,0,1,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,DENTON,1,DENTON,33.2359,-97.1667,33.234,-97.1684
201707,9,1200,201707,13,2000,MISSOURI,29,2017,July,Heat,Z,63,ST. LOUIS,LSX,09-JUL-17 12:00:00,CST-6,13-JUL-17 20:00:00,30,0,0,0,30,0.00K,0.00K,ASOS,,,,,,,,,,,,,,
201708,9,1700,201708,9,1715,NEW MEXICO,35,2017,August,Thunderstorm Wind,C,23,HIDALGO,EPZ,09-AUG-17 17:00:00,MST-7,09-AUG-17 17:15:00,0,1,0,1,2,50.00K,0.00K,Emergency Manager,61,EG,,,,,1,MONDEL,1,MONDEL,32.2458,-108.913,32.2458,-108.913
201708,9,1755,201708,9,1801,NEW MEXICO,35,2017,August,Hail,C,47,SAN MIGUEL,ABQ,09-AUG-17 17:55:00,MST-7,09-AUG-17 18:01:00,0,0,0,1,1,0.00K,0.00K,Trained Spotter,2.75,,,,,,1,SANCHEZ,1,SANCHEZ,35.63,-104.44,35.63,-104.44
201709,9,1500,201709,10,2200,FLORIDA,12,2017,September,Tropical Storm,Z,72,METRO BROWARD COUNTY,MFL,09-SEP-17 15:00:00,EST-5,10-SEP-17 22:00:00,0,0,1,20,21,,,NWS Storm Survey,,,,,,,,,,,,,,
201709,9,900,201709,10,2100,FLORIDA,12,2017,September,Tropical Storm,Z,74,METROPOLITAN MIAMI-DADE,MFL,09-SEP-17 09:00:00,EST-5,10-SEP-17 21:00:00,0,0,0,5,5,,255.00M,NWS Storm Survey,,,,,,,,,,,,,,
201709,9,900,201709,10,2100,FLORIDA,12,2017,September,Tropical Storm,Z,173,COASTAL MIAMI-DADE COUNTY,MFL,09-SEP-17 09:00:00,EST-5,10-SEP-17 21:00:00,0,0,0,5,5,,245.00K,NWS Storm Survey,,,,,,,,,,,,,,
201709,9,1700,201709,11,200,FLORIDA,12,2017,September,Tropical Storm,Z,68,METRO PALM BEACH COUNTY,MFL,09-SEP-17 17:00:00,EST-5,11-SEP-17 02:00:00,0,0,0,4,4,300.00M,,NWS Storm Survey,,,,,,,,,,,,,,
201709,9,930,201709,10,1600,FLORIDA,12,2017,September,Hurricane,Z,77,MONROE/MIDDLE KEYS,KEY,09-SEP-17 09:30:00,EST-5,10-SEP-17 16:00:00,15,0,0,3,18,,0.00K,NWS Storm Survey,,,,,,,,,,,,,,
201709,9,1015,201709,10,1630,FLORIDA,12,2017,September,Hurricane,Z,78,MONROE/LOWER KEYS,KEY,09-SEP-17 10:15:00,EST-5,10-SEP-17 16:30:00,20,0,2,2,24,,0.00K,NWS Storm Survey,,,,,,,,,,,,,,
201709,9,1000,201709,10,1930,FLORIDA,12,2017,September,Hurricane,Z,76,MONROE/UPPER KEYS,KEY,09-SEP-17 10:00:00,EST-5,10-SEP-17 19:30:00,5,0,0,1,6,,0.00K,NWS Storm Survey,,,,,,,,,,,,,,
201709,9,1600,201709,11,600,FLORIDA,12,2017,September,Hurricane,Z,69,COASTAL COLLIER COUNTY,MFL,09-SEP-17 16:00:00,EST-5,11-SEP-17 06:00:00,0,0,0,1,1,222.50M,,NWS Storm Survey,,,,,,,,,,,,,,
201709,9,1600,201709,11,600,FLORIDA,12,2017,September,Hurricane,Z,70,INLAND COLLIER COUNTY,MFL,09-SEP-17 16:00:00,EST-5,11-SEP-17 06:00:00,0,0,0,1,1,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,
201709,9,1700,201709,9,1700,NORTH CAROLINA,37,2017,September,Rip Current,Z,103,EASTERN DARE,MHX,09-SEP-17 17:00:00,EST-5,09-SEP-17 17:00:00,0,0,1,0,1,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,
201710,9,1800,201710,9,1800,ALABAMA,1,2017,October,Rip Current,2,66,BALDWIN COASTAL,MOB,09-OCT-17 18:00:00,CST-6,09-OCT-17 18:00:00,0,0,2,0,2,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201710,9,1505,201710,9,1505,KANSAS,20,2017,October,Lightning,C,17,CHASE,ICT,09-OCT-17 15:05:00,CST-6,09-OCT-17 15:05:00,3,0,0,0,3,,,Emergency Manager,,,,,,,6,MATFIELD GREEN,6,MATFIELD GREEN,38.176,-96.4682,38.176,-96.4682
201710,9,1835,201710,9,1850,MISSOURI,29,2017,October,Thunderstorm Wind,C,510,ST. LOUIS (C),LSX,09-OCT-17 18:35:00,CST-6,09-OCT-17 18:50:00,2,0,0,0,2,0.00K,0.00K,Broadcast Media,61,EG,,,,,1,CARONDELET,3,ST LOUIS,38.5667,-90.2905,38.6794,-90.2039
201712,9,1000,201712,9,1000,INDIANA,18,2017,December,Winter Weather,Z,47,MARION,IND,09-DEC-17 10:00:00,EST-5,09-DEC-17 10:00:00,0,1,0,1,2,10.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201701,10,0,201701,10,0,LOUISIANA,22,2017,January,Strong Wind,Z,2,BOSSIER,SHV,10-JAN-17 00:00:00,CST-6,10-JAN-17 00:00:00,1,0,1,0,2,0.00K,0.00K,Broadcast Media,26,EG,,,,,,,,,,,,
201702,10,1400,201702,10,2100,TEXAS,48,2017,February,Wildfire,Z,4,OCHILTREE,AMA,10-FEB-17 14:00:00,CST-6,10-FEB-17 21:00:00,1,0,0,0,1,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201703,10,1400,201703,10,1500,WASHINGTON,53,2017,March,High Wind,Z,507,EVERETT AND VICINITY,SEW,10-MAR-17 14:00:00,PST-8,10-MAR-17 15:00:00,0,0,0,1,1,0.00K,0.00K,Broadcast Media,35,ES,,,,,,,,,,,,
201703,10,100,201703,10,500,TEXAS,48,2017,March,Flash Flood,C,187,GUADALUPE,EWX,10-MAR-17 01:00:00,CST-6,10-MAR-17 05:00:00,0,0,1,0,1,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,2,MARION,2,MARION,29.5283,-98.1172,29.528,-98.1197
201703,10,4,201703,10,5,TENNESSEE,47,2017,March,Thunderstorm Wind,C,177,WARREN,OHX,10-MAR-17 00:04:00,CST-6,10-MAR-17 00:05:00,1,0,0,0,1,25.00K,0.00K,Emergency Manager,83,EG,,,,,1,GREEN HILL,1,GREEN HILL,35.8491,-85.8026,35.8476,-85.7919
201703,10,800,201703,10,1800,NEW JERSEY,34,2017,March,Winter Weather,Z,19,NORTHWESTERN BURLINGTON,PHI,10-MAR-17 08:00:00,EST-5,10-MAR-17 18:00:00,0,1,0,0,1,,,Trained Spotter,,,,,,,,,,,,,,
201704,10,1330,201704,10,1330,FLORIDA,12,2017,April,Rip Current,Z,168,COASTAL PALM BEACH COUNTY,MFL,10-APR-17 13:30:00,EST-5,10-APR-17 13:30:00,1,0,0,0,1,,,Broadcast Media,,,,,,,,,,,,,,
201706,10,1730,201706,10,1730,NORTH CAROLINA,37,2017,June,Rip Current,Z,95,CARTERET,MHX,10-JUN-17 17:30:00,EST-5,10-JUN-17 17:30:00,0,0,1,0,1,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201706,10,1730,201706,10,1730,NORTH CAROLINA,37,2017,June,Rip Current,Z,95,CARTERET,MHX,10-JUN-17 17:30:00,EST-5,10-JUN-17 17:30:00,0,0,1,0,1,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201706,10,1500,201706,12,1200,COLORADO,8,2017,June,Wildfire,Z,2,CENTRAL YAMPA RIVER BASIN,GJT,10-JUN-17 15:00:00,MST-7,12-JUN-17 12:00:00,1,0,0,0,1,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201707,10,1645,201707,10,1900,NEW MEXICO,35,2017,July,Dust Storm,Z,404,SOUTHWEST DESERT/LOWER GILA RIVER VALLEY,EPZ,10-JUL-17 16:45:00,MST-7,10-JUL-17 19:00:00,0,3,0,1,4,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,
201707,10,1805,201707,10,1805,FLORIDA,12,2017,July,Lightning,C,91,OKALOOSA,MOB,10-JUL-17 18:05:00,CST-6,10-JUL-17 18:05:00,0,0,1,0,1,0.00K,0.00K,Law Enforcement,,,,,,,5,BAKER,5,BAKER,30.8,-86.7843,30.8,-86.7843
201707,10,808,201707,10,808,FLORIDA,12,2017,July,Lightning,C,11,BROWARD,MFL,10-JUL-17 08:08:00,EST-5,10-JUL-17 08:08:00,0,1,0,0,1,0.00K,0.00K,Broadcast Media,,,,,,,1,TAMARAC,1,TAMARAC,26.1751,-80.1853,26.1751,-80.1853
201707,10,2155,201707,10,2155,ILLINOIS,17,2017,July,Thunderstorm Wind,C,135,MONTGOMERY,LSX,10-JUL-17 21:55:00,CST-6,10-JUL-17 21:55:00,1,0,0,0,1,0.00K,0.00K,Emergency Manager,61,EG,,,,,1,NOKOMIS,0,NOKOMIS,39.3111,-89.2962,39.2967,-89.2725
201708,10,1610,201708,10,1800,MINNESOTA,27,2017,August,Rip Current,Z,37,SOUTHERN ST. LOUIS / CARLTON,DLH,10-AUG-17 16:10:00,CST-6,10-AUG-17 18:00:00,0,1,2,0,3,,,Law Enforcement,,,,,,,,,,,,,,
201709,10,1700,201709,11,1100,FLORIDA,12,2017,September,Tropical Storm,Z,45,ORANGE,MLB,10-SEP-17 17:00:00,EST-5,11-SEP-17 11:00:00,0,0,0,6,6,110.00M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201709,10,600,201709,11,900,FLORIDA,12,2017,September,Hurricane,Z,57,HIGHLANDS,TBW,10-SEP-17 06:00:00,EST-5,11-SEP-17 09:00:00,0,0,0,4,4,360.00M,70.00M,Emergency Manager,,,,,,,,,,,,,,
201709,10,800,201709,11,900,FLORIDA,12,2017,September,Hurricane,Z,52,POLK,TBW,10-SEP-17 08:00:00,EST-5,11-SEP-17 09:00:00,0,0,0,3,3,68.98M,93.50M,Emergency Manager,,,,,,,,,,,,,,
201709,10,1000,201709,11,900,FLORIDA,12,2017,September,Hurricane,Z,151,COASTAL HILLSBOROUGH,TBW,10-SEP-17 10:00:00,EST-5,11-SEP-17 09:00:00,0,0,0,3,3,7.00M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201709,10,1100,201709,11,900,FLORIDA,12,2017,September,Hurricane,Z,50,PINELLAS,TBW,10-SEP-17 11:00:00,EST-5,11-SEP-17 09:00:00,0,0,0,2,2,594.45M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201709,10,2200,201709,11,2200,FLORIDA,12,2017,September,Tropical Storm,Z,28,INLAND TAYLOR,TAE,10-SEP-17 22:00:00,EST-5,11-SEP-17 22:00:00,0,0,0,2,2,1.50M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201709,10,600,201709,11,600,FLORIDA,12,2017,September,Tropical Storm,Z,59,ST. LUCIE,MLB,10-SEP-17 06:00:00,EST-5,11-SEP-17 06:00:00,0,0,0,1,1,25.00M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201709,10,700,201709,11,100,FLORIDA,12,2017,September,Tropical Storm,Z,66,HENDRY,MFL,10-SEP-17 07:00:00,EST-5,11-SEP-17 01:00:00,0,0,0,1,1,,,NWS Storm Survey,,,,,,,,,,,,,,
201709,10,1400,201709,11,1000,FLORIDA,12,2017,September,Tropical Storm,Z,41,VOLUSIA,MLB,10-SEP-17 14:00:00,EST-5,11-SEP-17 10:00:00,0,0,0,1,1,332.00M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201709,10,1800,201709,11,1100,FLORIDA,12,2017,September,Tropical Storm,Z,46,SEMINOLE,MLB,10-SEP-17 18:00:00,EST-5,11-SEP-17 11:00:00,0,0,0,1,1,543.20M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201709,10,1800,201709,11,1300,FLORIDA,12,2017,September,Tropical Storm,Z,44,LAKE,MLB,10-SEP-17 18:00:00,EST-5,11-SEP-17 13:00:00,0,0,0,1,1,36.50M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201709,10,2200,201709,11,2200,GEORGIA,13,2017,September,Tropical Storm,Z,127,WORTH,TAE,10-SEP-17 22:00:00,EST-5,11-SEP-17 22:00:00,0,0,0,1,1,2.00M,0.00K,Emergency Manager,,,,,,,,,,,,,,
201709,10,2200,201709,11,2200,FLORIDA,12,2017,September,Tropical Storm,Z,26,LIBERTY,TAE,10-SEP-17 22:00:00,EST-5,11-SEP-17 22:00:00,0,0,0,1,1,50.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,
